file,steps,zero_frac_norm,exact_zero_frac_norm,mean_norm,median_norm,p95_norm,mean_abs_norm,zero_frac_x,exact_zero_frac_x,mean_abs_x,std_x,min_x,max_x,zero_frac_y,exact_zero_frac_y,mean_abs_y,std_y,min_y,max_y,zero_frac_z,exact_zero_frac_z,mean_abs_z,std_z,min_z,max_z,zero_frac_w,exact_zero_frac_w,mean_abs_w,std_w,min_w,max_w,zero_frac_g,exact_zero_frac_g,mean_abs_g,std_g,min_g,max_g
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple_wrapper__localpatched_teleop_2026-01-12_14-24-38.tfrecord,601,0.2113144758735441,0.0016638935108153079,0.0025320155546069145,0.0011362847872078419,0.010358409024775028,0.0006900840671733022,0.44093178036605657,0.0033277870216306157,0.0008754755835980177,0.001996292732656002,-0.002406548708677292,0.008157819509506226,0.28286189683860236,0.0033277870216306157,0.0016511642606928945,0.0028772777877748013,-0.008515536785125732,0.003710545599460602,0.3777038269550749,0.026622296173044926,0.0007740301662124693,0.001683942973613739,-0.02660077065229416,0.005110785365104675,1.0,1.0,0.0,0.0,0.0,0.0,0.9950083194675541,0.9950083194675541,0.00014975041267462075,0.0021207351237535477,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple_wrapper__localpatched_teleop_2026-01-12_14-25-22.tfrecord,957,0.22988505747126436,0.0010449320794148381,0.007951328530907631,0.0009230602881871164,0.08727278411388398,0.0017395236063748598,0.6039707419017764,0.0020898641588296763,0.0006169597618281841,0.0017262261826545,-0.0012463387101888657,0.008251592516899109,0.6353187042842215,0.0020898641588296763,0.0007814440759830177,0.0017710349056869745,-0.007861942052841187,0.0017570853233337402,0.3270637408568443,0.029258098223615466,0.0008790252613835037,0.0016784663312137127,-0.02660077065229416,0.006262868642807007,0.928944618599791,0.928944618599791,0.006200752221047878,0.02327410876750946,-0.08726668357849121,0.08726668357849121,0.9926854754440961,0.9926854754440961,0.000219435736653395,0.002566893817856908,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_b_colored_wood_blocks_wrapper__localpatched_teleop_2025-12-26_12-11-39.tfrecord,747,0.1459170013386881,0.0013386880856760374,0.0018604254582896829,0.0013298713602125645,0.005780561827123157,0.0004887580289505422,0.2891566265060241,0.002677376171352075,0.0009457661071792245,0.001782165840268135,-0.0059662386775016785,0.006881400942802429,0.35876840696117807,0.002677376171352075,0.0009724894189275801,0.0015123820630833507,-0.00564226508140564,0.004128783941268921,0.4899598393574297,0.0214190093708166,0.0005255354335531592,0.0013841402251273394,-0.02660077065229416,0.00421268492937088,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_b_cups-ycb_bowl-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-56-45.tfrecord,597,0.2864321608040201,0.0016750418760469012,0.0013838766608387232,0.0008754202863201499,0.004168471507728099,0.00036119521246291697,0.5544388609715243,0.0016750418760469012,0.0004766554047819227,0.000982266734354198,-0.0023961514234542847,0.0044508203864097595,0.45896147403685095,0.0016750418760469012,0.00038574470090679824,0.0007712963270023465,-0.002615116536617279,0.0037075430154800415,0.2663316582914573,0.02512562814070352,0.0008430734742432833,0.001674235099926591,-0.026505105197429657,0.004361450672149658,1.0,1.0,0.0,0.0,0.0,0.0,0.9966499162479062,0.9966499162479062,0.0001005025114864111,0.0017378533957526088,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_b_cups-ycb_bowl-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-58-11.tfrecord,1291,0.19752130131680867,0.000774593338497289,0.0030827363952994347,0.0009820116683840752,0.005457926541566849,0.000711469620000571,0.4632068164213788,0.001549186676994578,0.000584800262004137,0.0010878933826461434,-0.0036891549825668335,0.0047942399978637695,0.3439194422927963,0.001549186676994578,0.0007554310141131282,0.0013018993195146322,-0.005452439188957214,0.005949825048446655,0.5360185902401239,0.012393493415956624,0.000411027082009241,0.001054778229445219,-0.02660077065229416,0.003021515905857086,0.9806351665375678,0.9806351665375678,0.0016899005277082324,0.012030462734401226,-0.08726668357849121,0.0,0.9961270333075135,0.9961270333075135,0.00011618899588938802,0.0018675607861950994,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_b_cups-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-53-50.tfrecord,597,0.27638190954773867,0.0016750418760469012,0.0018258232157677412,0.0008873081533238292,0.006109342444688078,0.0004492276639211923,0.6381909547738693,0.0033500837520938024,0.00024351502361241728,0.00046476113493554294,-0.0015488304197788239,0.0014832373708486557,0.4455611390284757,0.005025125628140704,0.0011313073337078094,0.002170549239963293,-0.006271421909332275,0.007403820753097534,0.2780569514237856,0.02680067001675042,0.0007205621222965419,0.0015558749437332153,-0.02660077065229416,0.003433629870414734,1.0,1.0,0.0,0.0,0.0,0.0,0.9949748743718593,0.9949748743718593,0.00015075376722961664,0.0021278359927237034,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_b_cups-ycb_hammer-ycb_medium_clamp_wrapper__localpatched_teleop_2026-01-13_12-54-35.tfrecord,730,0.2602739726027397,0.0013698630136986301,0.0030677253380417824,0.0006951565737836063,0.003583741071633991,0.0006878013373352587,0.563013698630137,0.0027397260273972603,0.00036337366327643394,0.0007271045469678938,-0.0028942078351974487,0.0026004239916801453,0.6136986301369863,0.0027397260273972603,0.0003753764904104173,0.0008212127722799778,-0.0036930348724126816,0.0017864853143692017,0.26438356164383564,0.021917808219178082,0.0006642796797677875,0.0013676933012902737,-0.02660077065229416,0.003164239227771759,0.9780821917808219,0.9780821917808219,0.0019126891857013106,0.012785892933607101,0.0,0.08726644515991211,0.9958904109589041,0.9958904109589041,0.00012328766752034426,0.0019240621477365494,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_b_cups_wrapper__localpatched_teleop_2025-12-26_12-13-36.tfrecord,599,0.2587646076794658,0.001669449081803005,0.009106339886784554,0.0008885700954124331,0.08727402687072754,0.0020074155181646347,0.6126878130217028,0.00333889816360601,0.0008122000144794583,0.001811955007724464,-0.0064520463347435,0.0063698142766952515,0.3589315525876461,0.00333889816360601,0.0004412432899698615,0.0007084805984050035,-0.002980964258313179,0.0012628864496946335,0.3055091819699499,0.02671118530884808,0.0013991218293085694,0.0024298548232764006,-0.02660077065229416,0.007709681987762451,0.9165275459098498,0.9165275459098498,0.0072843460366129875,0.02415763959288597,-0.08726668357849121,0.0,0.996661101836394,0.996661101836394,0.00010016694432124496,0.0017349447589367628,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-28-38.tfrecord,1020,0.1980392156862745,0.000980392156862745,0.002571267308667302,0.0011823646491393447,0.008884770097211,0.0007128138095140457,0.3813725490196078,0.00196078431372549,0.0009840290294960141,0.001914609456434846,-0.004002995789051056,0.008001953363418579,0.2529411764705882,0.00196078431372549,0.0016443893546238542,0.002792523941025138,-0.008527904748916626,0.006056077778339386,0.32745098039215687,0.01568627450980392,0.0006709442241117358,0.001351137994788587,-0.02660077065229416,0.004288852214813232,1.0,1.0,0.0,0.0,0.0,0.0,0.9911764705882353,0.9911764705882353,0.00026470585726201534,0.002819245681166649,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-31-04.tfrecord,1712,0.17523364485981308,0.0005841121495327102,0.0049599455669522285,0.001161780208349228,0.008629418024793266,0.001136584091000259,0.31600467289719625,0.0011682242990654205,0.000944293278735131,0.001815925003029406,-0.004958588629961014,0.008539736270904541,0.3171728971962617,0.0011682242990654205,0.0009343575802631676,0.00170785968657583,-0.008187055587768555,0.004583775997161865,0.35046728971962615,0.009345794392523364,0.0006040824227966368,0.001213169889524579,-0.02660077065229416,0.0040480345487594604,0.9655373831775701,0.9655373831775701,0.003007430350407958,0.016204427927732468,-0.08726668357849121,0.08726668357849121,0.9935747663551402,0.9935747663551402,0.00019275699742138386,0.0024053556844592094,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-57-07.tfrecord,801,0.25593008739076156,0.0012484394506866417,0.008578188717365265,0.0013348013162612915,0.0872664675116539,0.0018239541677758098,0.7128589263420724,0.0024968789013732834,0.0002356675686314702,0.0006052373792044818,-0.003911968320608139,0.0020437370985746384,0.4094881398252185,0.0024968789013732834,0.0016444723587483168,0.0028989147394895554,-0.0067412033677101135,0.008625656366348267,0.418227215980025,0.019975031210986267,0.0007334466790780425,0.001537097035907209,-0.02660077065229416,0.004338353872299194,0.9275905118601748,0.9275905118601748,0.006318919360637665,0.02349628321826458,-0.08726668357849121,0.08726668357849121,0.9937578027465668,0.9937578027465668,0.00018726590496953577,0.0023714108392596245,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-05-20.tfrecord,608,0.29605263157894735,0.001644736842105263,0.0016237314557656646,0.0008728864486329257,0.004935568571090698,0.00045116746332496405,0.4753289473684211,0.003289473684210526,0.0007243413710966706,0.0014261319302022457,-0.0037041306495666504,0.005877487361431122,0.48026315789473684,0.003289473684210526,0.0004985012928955257,0.0008926693699322641,-0.002955704927444458,0.003231324255466461,0.2680921052631579,0.02631578947368421,0.000884968030732125,0.0016808584332466125,-0.02660077065229416,0.004558667540550232,1.0,1.0,0.0,0.0,0.0,0.0,0.9950657894736842,0.9950657894736842,0.00014802631631027907,0.00210847076959908,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-06-36.tfrecord,838,0.1766109785202864,0.0011933174224343676,0.0017537715611979365,0.0011834808392450213,0.005032975459471342,0.00044994469499215484,0.441527446300716,0.002386634844868735,0.0008806563564576209,0.0017101052217185497,-0.0037394165992736816,0.007677492219954729,0.5035799522673031,0.002386634844868735,0.0005066453595645726,0.0009103001793846488,-0.0036819782108068466,0.0024587661027908325,0.27684964200477324,0.01909307875894988,0.0007550236769020557,0.0014768149703741074,-0.02660077065229416,0.004484653472900391,1.0,1.0,0.0,0.0,0.0,0.0,0.9964200477326969,0.9964200477326969,0.00010739856224972755,0.0017957005184143782,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-07-44.tfrecord,784,0.22576530612244897,0.0012755102040816326,0.0034905830398201942,0.0010733287781476974,0.005021503078751265,0.0007759968284517527,0.6951530612244898,0.002551020408163265,0.0003862097510136664,0.0009789547184482217,-0.003157004714012146,0.004603240638971329,0.5790816326530612,0.002551020408163265,0.0003754927311092615,0.0008506622398272157,-0.0046512670814991,0.0026561617851257324,0.19260204081632654,0.02040816326530612,0.0009999199537560344,0.0017110439948737621,-0.02660077065229416,0.004928097128868103,0.9770408163265306,0.9770408163265306,0.0020035665947943926,0.01307836826890707,0.0,0.08726668357849121,0.9961734693877551,0.9961734693877551,0.00011479591194074601,0.0018565574428066611,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-09-37.tfrecord,728,0.23763736263736263,0.0013736263736263737,0.004639043472707272,0.0008961564744822681,0.005654289736412462,0.0010388292139396071,0.5384615384615384,0.0027472527472527475,0.0004466250538825989,0.0008704306674189866,-0.0021604150533676147,0.004005058668553829,0.5302197802197802,0.0027472527472527475,0.0005901415715925395,0.001137944171205163,-0.0037430133670568466,0.003978025168180466,0.36538461538461536,0.046703296703296704,0.0009170941193588078,0.0017508271848782897,-0.02660077065229416,0.0049474239349365234,0.9642857142857143,0.9642857142857143,0.003116658655926585,0.016475310549139977,-0.08726644515991211,0.08726644515991211,0.9958791208791209,0.9958791208791209,0.0001236263633472845,0.0019267055904492736,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-12-10.tfrecord,1155,0.15151515151515152,0.0008658008658008658,0.0036559856962412596,0.0011106113670393825,0.0047891601454466545,0.0008196853450499475,0.47705627705627707,0.0017316017316017316,0.00047968418220989406,0.001048184116370976,-0.005980916321277618,0.0029817745089530945,0.4077922077922078,0.0017316017316017316,0.0004669504123739898,0.000772937317378819,-0.002771686762571335,0.0020270952954888344,0.24155844155844156,0.013852813852813853,0.0009063713368959725,0.001566275954246521,-0.02660077065229416,0.004938244819641113,0.9757575757575757,0.9757575757575757,0.002115550683811307,0.013572080992162228,-0.08726668357849121,0.08726668357849121,0.9956709956709957,0.9956709956709957,0.0001298701245104894,0.0019745391327887774,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-15-06.tfrecord,688,0.17005813953488372,0.0014534883720930232,0.0014695677673444152,0.0010645014699548483,0.003645296138711273,0.00036737724440172315,0.5537790697674418,0.0029069767441860465,0.00042458457755856216,0.0008664438501000404,-0.0031117312610149384,0.0036857426166534424,0.684593023255814,0.0029069767441860465,0.00019707596220541745,0.00040091571281664073,-0.0015259999781847,0.0015423237346112728,0.12209302325581395,0.023255813953488372,0.0010844115167856216,0.0017246747156605124,-0.02660077065229416,0.003957584500312805,1.0,1.0,0.0,0.0,0.0,0.0,0.9956395348837209,0.9956395348837209,0.00013081394718028605,0.00198197178542614,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-16-22.tfrecord,756,0.26851851851851855,0.0013227513227513227,0.0030970564112067223,0.0007109055295586586,0.0041564705315977335,0.0006958788726478815,0.6031746031746031,0.0026455026455026454,0.0005305957747623324,0.0011032195761799812,-0.0032214634120464325,0.004060953855514526,0.6256613756613757,0.0026455026455026454,0.00024401753034908324,0.0004799388989340514,-0.0023806430399417877,0.0008666161447763443,0.3134920634920635,0.021164021164021163,0.0007388251251541078,0.0014694657875224948,-0.02660077065229416,0.00418485701084137,0.9788359788359788,0.9788359788359788,0.0018469089409336448,0.012568691745400429,0.0,0.08726644515991211,0.996031746031746,0.996031746031746,0.00011904761049663648,0.0018906629411503673,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-19-21.tfrecord,733,0.21828103683492497,0.001364256480218281,0.0015962098259478807,0.0011645748745650053,0.004005632549524307,0.00041326560312882066,0.5688949522510232,0.002728512960436562,0.0005536245298571885,0.0011721974005922675,-0.004580006003379822,0.0038938112556934357,0.6043656207366985,0.002728512960436562,0.00027139452868141234,0.0005077444948256016,-0.0015585646033287048,0.0021374374628067017,0.18281036834924966,0.023192360163710776,0.0011185260955244303,0.0017427066341042519,-0.02660077065229416,0.004210665822029114,1.0,1.0,0.0,0.0,0.0,0.0,0.9959072305593452,0.9959072305593452,0.00012278307985980064,0.001920111826620996,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-22-40.tfrecord,605,0.2694214876033058,0.001652892561983471,0.0018832231871783733,0.0011545760789886117,0.005946618504822249,0.0004949741996824741,0.41983471074380163,0.003305785123966942,0.0010662965942174196,0.0020059742964804173,-0.004384052008390427,0.007023826241493225,0.6380165289256199,0.001652892561983471,0.0003841983852908015,0.0008072814671322703,-0.0036680400371551514,0.0019312761723995209,0.23140495867768596,0.001652892561983471,0.0008756141178309917,0.0015642674406990409,-0.024491146206855774,0.003704071044921875,1.0,1.0,0.0,0.0,0.0,0.0,0.9950413223140496,0.9950413223140496,0.00014876032946631312,0.0021137052681297064,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_baseball-ycb_foam_brick-ycb_knife-ycb_mug_wrapper__localpatched_teleop_2026-01-13_13-23-26.tfrecord,711,0.2939521800281294,0.0014064697609001407,0.002457073889672756,0.0008263848721981049,0.0049550950061529875,0.0006065124762244523,0.6680731364275668,0.0028129395218002813,0.00036326906410977244,0.0008695422438904643,-0.004410106688737869,0.0027036890387535095,0.3727144866385373,0.0028129395218002813,0.0008328648400492966,0.0013891776325181127,-0.004794280976057053,0.004088468849658966,0.3924050632911392,0.02250351617440225,0.0007279450655914843,0.0015249091666191816,-0.02660077065229416,0.0038940459489822388,0.9887482419127989,0.9887482419127989,0.0009819009574130177,0.009210994467139244,-0.08726644515991211,0.0,0.9957805907172996,0.9957805907172996,0.00012658227933570743,0.0019496267195791006,-0.029999999329447746,0.029999999329447746
