episode,npz,status,steps,zero_norm_frac,near0_norm_frac,mean_norm,p50_norm,p95_norm,max_norm,xyz_key,ctrl_shape,xyz_shape,x_exact0_frac,x_near0_frac,x_min,x_max,x_std,y_exact0_frac,y_near0_frac,y_min,y_max,y_std,z_exact0_frac,z_near0_frac,z_min,z_max,z_std,w_exact0_frac,w_near0_frac,w_min,w_max,w_std,g_exact0_frac,g_near0_frac,g_min,g_max,g_std
HUMAN_CONTROL_desk__ycb_a_cups_wrapper__localpatched_teleop_2025-12-26_12-02-54,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_a_cups_wrapper__localpatched_teleop_2025-12-26_12-02-54/trajectory_data.npz,ok,417,0.002398081534772182,0.07434052757793765,0.0027482984587550163,0.0013885891530662775,0.00876214653253555,0.030006587505340576,ee_position,"(417, 6)","(417, 3)",0.004796163069544364,0.1774580335731415,-0.005522690713405609,0.006301321089267731,0.0020367735996842384,0.004796163069544364,0.1750599520383693,-0.003229200839996338,0.005709230899810791,0.001383177936077118,0.03836930455635491,0.07434052757793765,-0.02660077065229416,0.007858812808990479,0.003027664963155985,1.0,1.0,0.0,0.0,0.0,0.9952038369304557,0.9952038369304557,-0.029999999329447746,0.029999999329447746,0.0020776300225406885
HUMAN_CONTROL_desk__ycb_a_toy_airplane_wrapper__localpatched_teleop_2025-12-26_12-06-14,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_a_toy_airplane_wrapper__localpatched_teleop_2025-12-26_12-06-14/trajectory_data.npz,ok,1197,0.000835421888053467,0.03258145363408521,0.004549864679574966,0.0006514667184092104,0.00747495098039508,0.08727272599935532,ee_position,"(1197, 6)","(1197, 3)",0.007518796992481203,0.16040100250626566,-0.00757257267832756,0.004138005897402763,0.0012867817422375083,0.003341687552213868,0.17126148705096073,-0.002832910045981407,0.004888374358415604,0.0007978341891430318,0.013366750208855471,0.03341687552213868,-0.02660077065229416,0.0075269341468811035,0.0018754652701318264,0.9640768588137009,0.9640768588137009,-0.08726644515991211,0.08726668357849121,0.016384826973080635,0.9983291562238931,0.9983291562238931,-0.029999999329447746,0.029999999329447746,0.0012262786040082574
HUMAN_CONTROL_desk__ycb_apple-ycb_b_cups-ycb_banana-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-07-07,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_b_cups-ycb_banana-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-07-07/trajectory_data.npz,ok,465,0.002150537634408602,0.07526881720430108,0.0015297633362933993,0.0006993492715992033,0.004057940375059843,0.030253365635871887,ee_position,"(465, 6)","(465, 3)",0.004301075268817204,0.22795698924731184,-0.003171561285853386,0.0041448697447776794,0.0010911304270848632,0.004301075268817204,0.24946236559139784,-0.003473937511444092,0.0023143887519836426,0.0009677169728092849,0.034408602150537634,0.07526881720430108,-0.02660077065229416,0.003907196223735809,0.0016960047651082277,1.0,1.0,0.0,0.0,0.0,0.9935483870967742,0.9935483870967742,-0.029999999329447746,0.029999999329447746,0.00240879412740469
HUMAN_CONTROL_desk__ycb_apple-ycb_b_cups-ycb_banana-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-10-25,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_b_cups-ycb_banana-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-10-25/trajectory_data.npz,ok,741,0.001349527665317139,0.043184885290148446,0.0035607258323580027,0.0008924063295125961,0.0051874155178666115,0.08726806938648224,ee_position,"(741, 6)","(741, 3)",0.002699055330634278,0.18893387314439947,-0.003187625203281641,0.005849365144968033,0.0011686235666275024,0.002699055330634278,0.203778677462888,-0.0030695179011672735,0.0031578429043293,0.0009360476979054511,0.021592442645074223,0.043184885290148446,-0.02660077065229416,0.0043570250272750854,0.0015117059228941798,0.9757085020242915,0.9757085020242915,0.0,0.08726668357849121,0.013434902764856815,0.9959514170040485,0.9959514170040485,-0.029999999329447746,0.029999999329447746,0.0019084247760474682
HUMAN_CONTROL_desk__ycb_apple-ycb_b_cups-ycb_banana-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-12-12,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_b_cups-ycb_banana-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-12-12/trajectory_data.npz,ok,477,0.0020964360587002098,0.0649895178197065,0.0012968563241884112,0.0005697552696801722,0.005537010543048379,0.030111975967884064,ee_position,"(477, 6)","(477, 3)",0.0041928721174004195,0.3689727463312369,-0.004576101899147034,9.913957910612226e-05,0.000857338891364634,0.0041928721174004195,0.22851153039832284,-0.006309758871793747,0.00124388188123703,0.0013634271454066038,0.033542976939203356,0.0649895178197065,-0.02660077065229416,0.0029461532831192017,0.0015556211583316326,1.0,1.0,0.0,0.0,0.0,0.9958071278825996,0.9958071278825996,-0.029999999329447746,0.029999999329447746,0.0019425717182457447
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2025-12-26_09-59-07,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2025-12-26_09-59-07/trajectory_data.npz,ok,835,0.0011976047904191617,0.046706586826347304,0.0015861140564084053,0.0012676947517320514,0.0040352596435695885,0.030001895502209663,ee_position,"(835, 6)","(835, 3)",0.0023952095808383233,0.2119760479041916,-0.004202201962471008,0.0026438049972057343,0.0009017340489663184,0.0023952095808383233,0.20479041916167665,-2.3767352104187012e-05,0.0037185531109571457,0.0005585605395026505,0.019161676646706587,0.05029940119760479,-0.02660077065229416,0.005469605326652527,0.0017925286665558815,1.0,1.0,0.0,0.0,0.0,0.9964071856287425,0.9964071856287425,-0.029999999329447746,0.029999999329447746,0.0017978434916585684
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2025-12-26_10-01-59,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2025-12-26_10-01-59/trajectory_data.npz,ok,1037,0.0009643201542912247,0.06460945033751206,0.0048555852845311165,0.0011785686947405338,0.007261652499437332,0.08748407661914825,ee_position,"(1037, 6)","(1037, 3)",0.0019286403085824494,0.1909353905496625,-0.0015626936219632626,0.004245797172188759,0.0006189225823618472,0.0019286403085824494,0.18225650916104147,-0.004398435354232788,0.0070892199873924255,0.0015153927961364388,0.03182256509161042,0.11089681774349083,-0.02660077065229416,0.006183505058288574,0.0021618090104311705,0.9652844744455159,0.9652844744455159,-0.08726668357849121,0.08726668357849121,0.016259577125310898,0.9971070395371263,0.9971070395371263,-0.029999999329447746,0.029999999329447746,0.001613327767699957
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2025-12-26_10-03-48,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2025-12-26_10-03-48/trajectory_data.npz,ok,915,0.001092896174863388,0.04262295081967213,0.005680407397449017,0.0013632704503834248,0.007559978030622005,0.08757410198450089,ee_position,"(915, 6)","(915, 3)",0.002185792349726776,0.23278688524590163,-0.0006480887532234192,0.001969132572412491,0.0003166740061715245,0.002185792349726776,0.19453551912568307,-0.007467424031347036,0.004226408898830414,0.00201492034830153,0.017486338797814208,0.04371584699453552,-0.02660077065229416,0.007491111755371094,0.002374789211899042,0.9595628415300547,0.9595628415300547,-0.08726668357849121,0.08726668357849121,0.017548147588968277,0.9967213114754099,0.9967213114754099,-0.029999999329447746,0.029999999329447746,0.0017174818785861135
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2025-12-26_10-05-25,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2025-12-26_10-05-25/trajectory_data.npz,ok,980,0.0010204081632653062,0.07142857142857142,0.005047689191997051,0.0006973946874495596,0.006443214719183739,0.0873299390077591,ee_position,"(980, 6)","(980, 3)",0.0020408163265306124,0.3438775510204082,-0.0043589286506175995,0.0003088712692260742,0.0007158583612181246,0.0020408163265306124,0.3693877551020408,-0.004666149616241455,0.000304976012557745,0.0006792498170398176,0.036734693877551024,0.12142857142857143,-0.02660077065229416,0.006561696529388428,0.0018184790387749672,0.9571428571428572,0.9571428571428572,-0.08726668357849121,0.08726668357849121,0.01806587539613247,0.996938775510204,0.996938775510204,-0.029999999329447746,0.029999999329447746,0.00165956758428365
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2025-12-26_10-06-45,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2025-12-26_10-06-45/trajectory_data.npz,ok,1058,0.000945179584120983,0.043478260869565216,0.005457833409309387,0.0011278865858912468,0.010253960825502872,0.08727315068244934,ee_position,"(1058, 6)","(1058, 3)",0.001890359168241966,0.17580340264650285,-0.00846526026725769,0.0060194432735443115,0.002074283082038164,0.002835538752362949,0.1899810964083176,-0.0069939494132995605,0.006780900061130524,0.0018979604355990887,0.015122873345935728,0.09924385633270322,-0.02660077065229416,0.007671862840652466,0.0021358777303248644,0.9621928166351607,0.9621928166351607,-0.08726668357849121,0.08726668357849121,0.016967348754405975,0.997164461247637,0.997164461247637,-0.029999999329447746,0.029999999329447746,0.0015972417313605547
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2026-01-09_15-49-23,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2026-01-09_15-49-23/trajectory_data.npz,ok,664,0.0015060240963855422,0.046686746987951805,0.0023046175483614206,0.001427290088031441,0.006933812517672779,0.030046425759792328,ee_position,"(664, 6)","(664, 3)",0.0030120481927710845,0.10391566265060241,-0.007005937397480011,0.00461995042860508,0.0016129626892507076,0.0030120481927710845,0.09939759036144578,-0.004843943752348423,0.0048934221267700195,0.0015693212626501918,0.024096385542168676,0.04969879518072289,-0.02660077065229416,0.0055890679359436035,0.0021331908646970987,1.0,1.0,0.0,0.0,0.0,0.9954819277108434,0.9954819277108434,-0.029999999329447746,0.029999999329447746,0.002015991834923625
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2026-01-09_15-52-23,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2026-01-09_15-52-23/trajectory_data.npz,ok,764,0.0013089005235602095,0.01963350785340314,0.006461310666054487,0.0014132880605757236,0.029490610584616737,0.08726856857538223,ee_position,"(764, 6)","(764, 3)",0.002617801047120419,0.07853403141361257,-0.006539329886436462,0.0018012858927249908,0.0011670783860608935,0.002617801047120419,0.07068062827225131,-0.008037358522415161,0.0068672895431518555,0.002626968314871192,0.002617801047120419,0.041884816753926704,-0.02660077065229416,0.006146952509880066,0.0016691623022779822,0.9515706806282722,0.9515706806282722,-0.08726644515991211,0.08726644515991211,0.01920137368142605,0.9973821989528796,0.9973821989528796,-0.029999999329447746,0.029999999329447746,0.0015349335735663772
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2026-01-09_15-54-12,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2026-01-09_15-54-12/trajectory_data.npz,ok,774,0.0012919896640826874,0.021963824289405683,0.0069208526983857155,0.0023890159791335464,0.014999619126318262,0.0872800424695015,ee_position,"(774, 6)","(774, 3)",0.002583979328165375,0.07235142118863049,-0.007714569568634033,0.008546575903892517,0.003162460634484887,0.002583979328165375,0.06847545219638243,-0.006490185856819153,0.003199554979801178,0.0014109561452642083,0.003875968992248062,0.03229974160206718,-0.02660077065229416,0.0063556283712387085,0.0017614170210435987,0.9534883720930233,0.9534883720930233,-0.08726668357849121,0.08726668357849121,0.018820367753505707,0.9974160206718347,0.9974160206718347,-0.029999999329447746,0.029999999329447746,0.001524985651485622
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2026-01-09_15-55-16,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2026-01-09_15-55-16/trajectory_data.npz,ok,726,0.0013774104683195593,0.04269972451790634,0.007669821847230196,0.0011123298318125308,0.08726648055016994,0.08726801723241806,ee_position,"(726, 6)","(726, 3)",0.0027548209366391185,0.11707988980716254,-0.0039512887597084045,0.004297778010368347,0.0011702197371050715,0.0027548209366391185,0.11570247933884298,-0.00548873096704483,0.007494769990444183,0.001950507634319365,0.02203856749311295,0.04269972451790634,-0.02660077065229416,0.0049947649240493774,0.0016791167436167598,0.9338842975206612,0.9338842975206612,-0.08726668357849121,0.08726644515991211,0.022334245964884758,0.9958677685950413,0.9958677685950413,-0.029999999329447746,0.029999999329447746,0.0019280301639810205
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2026-01-09_15-56-34,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_bowl_wrapper__localpatched_teleop_2026-01-09_15-56-34/trajectory_data.npz,ok,901,0.0011098779134295228,0.03440621531631521,0.007503795437514782,0.0008198381983675063,0.0872664824128151,0.08727558702230453,ee_position,"(901, 6)","(901, 3)",0.0022197558268590455,0.12874583795782463,-0.0012246295809745789,0.00476682186126709,0.0008805450052022934,0.0022197558268590455,0.19866814650388456,-0.004986383020877838,0.005926735699176788,0.0012303743278607726,0.017758046614872364,0.06881243063263041,-0.02660077065229416,0.0050138384103775024,0.0014793063746765256,0.9289678135405105,0.9289678135405105,-0.08726668357849121,0.08726644515991211,0.023075921460986137,0.9966703662597114,0.9966703662597114,-0.029999999329447746,0.029999999329447746,0.0017307690577581525
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_c_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-37-21,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_c_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-37-21/trajectory_data.npz,ok,602,0.0016611295681063123,0.05149501661129568,0.0017711053369566798,0.0008227398502640426,0.005807629646733393,0.03010282665491104,ee_position,"(602, 6)","(602, 3)",0.0033222591362126247,0.14950166112956811,-0.004342891275882721,0.0072857290506362915,0.0019174052868038416,0.0049833887043189366,0.19601328903654486,-0.002131909132003784,0.0036820657551288605,0.0010811790125444531,0.026578073089700997,0.09634551495016612,-0.02660077065229416,0.0036046281456947327,0.0014846198027953506,1.0,1.0,0.0,0.0,0.0,0.9950166112956811,0.9950166112956811,-0.029999999329447746,0.029999999329447746,0.0021172072738409042
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_c_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-38-20,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_c_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-38-20/trajectory_data.npz,ok,890,0.0011235955056179776,0.0348314606741573,0.002284657908603549,0.0008935178630053997,0.004115288471803069,0.08726762235164642,ee_position,"(890, 6)","(890, 3)",0.0022471910112359553,0.15168539325842698,-0.0032483749091625214,0.0018227994441986084,0.0006609162664972246,0.0022471910112359553,0.1707865168539326,-0.0030082017183303833,0.0009043216705322266,0.0006698986398987472,0.017977528089887642,0.0348314606741573,-0.02660077065229416,0.00553537905216217,0.0017373434966430068,0.9898876404494382,0.9898876404494382,0.0,0.08726644515991211,0.008731049485504627,0.996629213483146,0.996629213483146,-0.029999999329447746,0.029999999329447746,0.0017414281610399485
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-18-47,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-18-47/trajectory_data.npz,ok,587,0.0017035775127768314,0.056218057921635436,0.0016711317002773285,0.0011197354178875685,0.0056383720133453465,0.03074716590344906,ee_position,"(587, 6)","(587, 3)",0.0034071550255536627,0.28620102214650767,-0.005060207098722458,0.003911241888999939,0.0011842234525829554,0.0034071550255536627,0.17717206132879046,-0.0023626983165740967,0.005119845271110535,0.0013426369987428188,0.027257240204429302,0.0817717206132879,-0.02660077065229416,0.005400151014328003,0.001777638215571642,1.0,1.0,0.0,0.0,0.0,0.9948892674616695,0.9948892674616695,-0.029999999329447746,0.029999999329447746,0.002144072437658906
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-20-06,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-20-06/trajectory_data.npz,ok,594,0.0016835016835016834,0.05218855218855219,0.004182802047580481,0.0010290101636201143,0.008097229106351734,0.0872684121131897,ee_position,"(594, 6)","(594, 3)",0.003367003367003367,0.15656565656565657,-0.005531132221221924,0.002316027879714966,0.001173577387817204,0.003367003367003367,0.13468013468013468,-0.003579147160053253,0.007039763033390045,0.0018296887865290046,0.026936026936026935,0.05218855218855219,-0.02660077065229416,0.00470443069934845,0.0017816332401707768,0.9730639730639731,0.9730639730639731,-0.08726644515991211,0.08726644515991211,0.014319328591227531,0.9949494949494949,0.9949494949494949,-0.029999999329447746,0.029999999329447746,0.002131408778950572
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-23-43,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-23-43/trajectory_data.npz,ok,728,0.0013736263736263737,0.046703296703296704,0.0011646980419754982,0.0003151346754748374,0.0045409498270601,0.030155707150697708,ee_position,"(728, 6)","(728, 3)",0.0027472527472527475,0.1510989010989011,-0.0022667795419692993,0.001842966303229332,0.0004981326637789607,0.0027472527472527475,0.24175824175824176,-0.00692487508058548,0.0021171635016798973,0.0013619248056784272,0.024725274725274724,0.2087912087912088,-0.02660077065229416,0.004134029150009155,0.0014376440085470676,1.0,1.0,0.0,0.0,0.0,0.9958791208791209,0.9958791208791209,-0.029999999329447746,0.029999999329447746,0.0019253811333328485
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-24-39,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-24-39/trajectory_data.npz,ok,712,0.0014044943820224719,0.04353932584269663,0.004130274523049593,0.0008706816006451845,0.006924932682886719,0.08726794272661209,ee_position,"(712, 6)","(712, 3)",0.0028089887640449437,0.20646067415730338,-0.005208536982536316,0.004417791962623596,0.0012633117148652673,0.0028089887640449437,0.14325842696629212,-0.006428144872188568,0.0062285661697387695,0.0017557598184794188,0.02247191011235955,0.046348314606741575,-0.02660077065229416,0.005494788289070129,0.0017859963700175285,0.973314606741573,0.973314606741573,0.0,0.08726668357849121,0.014064062386751175,0.9957865168539326,0.9957865168539326,-0.029999999329447746,0.029999999329447746,0.0019468847895041108
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-26-06,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-26-06/trajectory_data.npz,ok,637,0.0015698587127158557,0.04866562009419152,0.0016236228402704,0.0006037296261638403,0.006394473463296882,0.030351005494594574,ee_position,"(637, 6)","(637, 3)",0.0031397174254317113,0.16169544740973313,-0.003908265382051468,0.0078033762983977795,0.0020205939654260874,0.0031397174254317113,0.15698587127158556,-0.003254622220993042,0.0011175386607646942,0.0007138149812817574,0.02511773940345369,0.08006279434850863,-0.02660077065229416,0.003955066204071045,0.001463274355046451,1.0,1.0,0.0,0.0,0.0,0.9952904238618524,0.9952904238618524,-0.029999999329447746,0.029999999329447746,0.0020582517609000206
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-39-55,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-39-55/trajectory_data.npz,ok,612,0.0016339869281045752,0.05065359477124183,0.001541885663755238,0.0008132994407787919,0.004247029288671909,0.030249975621700287,ee_position,"(612, 6)","(612, 3)",0.0032679738562091504,0.19444444444444445,-0.003460623323917389,0.0012592077255249023,0.0007943430100567639,0.0032679738562091504,0.25163398692810457,-0.005517050623893738,0.002202387899160385,0.0010708051268011332,0.026143790849673203,0.05065359477124183,-0.02660077065229416,0.004502087831497192,0.0017765715019777417,1.0,1.0,0.0,0.0,0.0,0.9950980392156863,0.9950980392156863,-0.029999999329447746,0.029999999329447746,0.002099847886711359
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-40-39,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_d_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-40-39/trajectory_data.npz,ok,823,0.001215066828675577,0.053462940461725394,0.00752396322786808,0.0006922496249899268,0.08726683259010315,0.08727419376373291,ee_position,"(823, 6)","(823, 3)",0.002430133657351154,0.14580801944106925,-0.002791173756122589,0.001833692193031311,0.0007019747863523662,0.002430133657351154,0.2976913730255164,-0.003709975630044937,0.0011916384100914001,0.000611444003880024,0.019441069258809233,0.14094775212636695,-0.02660077065229416,0.00456024706363678,0.0013211529003456235,0.9246658566221142,0.9246658566221142,-0.08726668357849121,0.08726668357849121,0.02394363284111023,0.9963547995139733,0.9963547995139733,-0.029999999329447746,0.029999999329447746,0.0018108980730175972
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_e_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-27-30,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_e_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-27-30/trajectory_data.npz,ok,527,0.0018975332068311196,0.06072106261859583,0.0023186292964965105,0.001861021970398724,0.007875370047986507,0.0300440676510334,ee_position,"(527, 6)","(527, 3)",0.003795066413662239,0.17647058823529413,-0.007601557299494743,0.0026756301522254944,0.0019823655020445585,0.003795066413662239,0.19924098671726756,-0.006922559812664986,0.004157148767262697,0.0019262920832261443,0.030360531309297913,0.06072106261859583,-0.02660077065229416,0.003717772662639618,0.001637377543374896,1.0,1.0,0.0,0.0,0.0,0.9943074003795066,0.9943074003795066,-0.029999999329447746,0.029999999329447746,0.002262763911858201
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_e_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-28-32,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_e_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-28-32/trajectory_data.npz,ok,702,0.0014245014245014246,0.04415954415954416,0.0035094134509563446,0.0005922486598137766,0.005563981877639881,0.08727046847343445,ee_position,"(702, 6)","(702, 3)",0.002849002849002849,0.21652421652421652,-0.002700203098356724,0.0006033179815858603,0.0004737973213195801,0.002849002849002849,0.16951566951566951,-0.0059510949067771435,0.0021497728303074837,0.0011809510178864002,0.022792022792022793,0.07834757834757834,-0.02660077065229416,0.004947483539581299,0.0016080422792583704,0.9743589743589743,0.9743589743589743,-0.08726668357849121,0.0,0.013793501071631908,0.9957264957264957,0.9957264957264957,-0.029999999329447746,0.029999999329447746,0.0019606954883784056
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_e_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-42-00,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_e_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-42-00/trajectory_data.npz,ok,741,0.001349527665317139,0.04183535762483131,0.003046169877052307,0.0007870718836784363,0.004453742876648903,0.08726772665977478,ee_position,"(741, 6)","(741, 3)",0.004048582995951417,0.16464237516869096,-0.0023736804723739624,0.0029575731605291367,0.0007037748000584543,0.002699055330634278,0.23346828609986506,-0.002139788120985031,0.003961473703384399,0.0009147340897470713,0.021592442645074223,0.0553306342780027,-0.02660077065229416,0.004633814096450806,0.0015646300744265318,0.979757085020243,0.979757085020243,0.0,0.08726644515991211,0.012289749458432198,0.9959514170040485,0.9959514170040485,-0.029999999329447746,0.029999999329447746,0.0019084247760474682
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_e_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-43-47,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_e_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-43-47/trajectory_data.npz,ok,1338,0.0007473841554559044,0.02765321375186846,0.004233294166624546,0.0013803445035591722,0.005544016766361876,0.08727362006902695,ee_position,"(1338, 6)","(1338, 3)",0.0014947683109118087,0.08295964125560538,-0.004619065672159195,0.004322022199630737,0.001010734704323113,0.0014947683109118087,0.07847533632286996,-0.003216993063688278,0.006208166480064392,0.0012084771879017353,0.01195814648729447,0.032137518684603884,-0.02660077065229416,0.004329994320869446,0.0013654236681759357,0.9701046337817638,0.9701046337817638,-0.08726644515991211,0.08726644515991211,0.015079584904015064,0.9962630792227205,0.9962630792227205,-0.029999999329447746,0.029999999329447746,0.0018337736837565899
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_f_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-45-12,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_f_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-45-12/trajectory_data.npz,ok,676,0.0014792899408284023,0.04585798816568047,0.001529786386527121,0.00088393414625898,0.004280218156054616,0.03024439886212349,ee_position,"(676, 6)","(676, 3)",0.0029585798816568047,0.15088757396449703,-0.0026904651895165443,0.0009443312883377075,0.0005275129806250334,0.0029585798816568047,0.14792899408284024,-0.005815476179122925,0.004153065383434296,0.0013497509062290192,0.023668639053254437,0.04585798816568047,-0.02660077065229416,0.004559844732284546,0.0016662435373291373,1.0,1.0,0.0,0.0,0.0,0.9955621301775148,0.9955621301775148,-0.029999999329447746,0.029999999329447746,0.0019980273209512234
